Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,31.8300000000,0.0000000000,500.0000000000,586.0000000000,100,1.0980000000,28.0000000000,31.8300000000,0.0000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,31.8300000000,0.0000000000,500.0000000000,586.0000000000,100,2.3550000000,33.0000000000,31.8300000000,0.0000000000
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.5350000000,93.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.2670000000,93.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.9810000000,93.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.5350000000,93.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.2670000000,93.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.9810000000,93.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.5350000000,93.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.2670000000,93.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.9810000000,93.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.5350000000,93.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.2670000000,93.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.9810000000,93.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,-1.0000000000,0.0000000000,-1,1.0210000000,68.0000000000,261.0000000000,165.6597125925
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,-1.0000000000,0.0000000000,-1,0.8020000000,93.0000000000,261.0000000000,165.6597125925
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,-1.0000000000,0.0000000000,-1,0.8490000000,93.0000000000,261.0000000000,165.6597125925
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,1.0160000000,68.0000000000,261.0000000000,165.6597125925
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.7850000000,93.0000000000,261.0000000000,165.6597125925
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.8470000000,93.0000000000,261.0000000000,165.6597125925
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,1.0160000000,68.0000000000,261.0000000000,165.6597125925
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.7850000000,93.0000000000,261.0000000000,165.6597125925
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.8470000000,93.0000000000,261.0000000000,165.6597125925
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,1.0160000000,68.0000000000,261.0000000000,165.6597125925
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.7850000000,93.0000000000,261.0000000000,165.6597125925
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.8470000000,93.0000000000,261.0000000000,165.6597125925
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.6170000000,94.0000000000,63.6700000000,0.0000000000
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.1060000000,94.0000000000,63.6700000000,0.0000000000
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.9460000000,94.0000000000,63.6700000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.3670000000,94.0000000000,63.6700000000,0.0000000000
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,30.0000000000,315.9000000000,100,0.6140000000,94.0000000000,63.2500000000,0.0000000000
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,30.0000000000,315.9000000000,100,0.1120000000,94.0000000000,63.2500000000,0.0000000000
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,30.0000000000,315.9000000000,100,0.9420000000,94.0000000000,63.2500000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,30.0000000000,315.9000000000,100,1.3600000000,94.0000000000,63.2500000000,0.0000000000
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,200.0000000000,480.5000000000,100,0.6130000000,94.0000000000,63.2500000000,0.0000000000
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,200.0000000000,480.5000000000,100,0.1070000000,94.0000000000,63.2500000000,0.0000000000
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,200.0000000000,480.5000000000,100,0.9400000000,94.0000000000,63.2500000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,200.0000000000,480.5000000000,100,1.3580000000,94.0000000000,63.2500000000,0.0000000000
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,500.0000000000,586.0000000000,100,0.6130000000,94.0000000000,63.2500000000,0.0000000000
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,500.0000000000,586.0000000000,100,0.1120000000,94.0000000000,63.2500000000,0.0000000000
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,500.0000000000,586.0000000000,100,0.9390000000,94.0000000000,63.2500000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,63.6700000000,0.0000000000,500.0000000000,586.0000000000,100,1.3560000000,94.0000000000,63.2500000000,0.0000000000
18,125,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.5470000000,57.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.3960000000,47.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.5470000000,57.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.3960000000,47.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.5470000000,57.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.3960000000,47.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.5470000000,57.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.3960000000,47.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,-1.0000000000,0.0000000000,-1,0.5190000000,47.0000000000,72.5000000000,48.6649281481
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,-1.0000000000,0.0000000000,-1,0.1170000000,55.0000000000,72.5000000000,48.6649281481
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,-1.0000000000,0.0000000000,-1,1.3960000000,47.0000000000,72.5000000000,48.6649281481
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,0.5320000000,47.0000000000,72.5000000000,48.6649281481
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,0.1310000000,55.0000000000,72.5000000000,48.6649281481
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,1.2730000000,47.0000000000,72.5000000000,48.6649281481
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,0.5320000000,47.0000000000,72.5000000000,48.6649281481
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,0.1310000000,55.0000000000,72.5000000000,48.6649281481
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,1.2730000000,47.0000000000,72.5000000000,48.6649281481
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,0.5320000000,47.0000000000,72.5000000000,48.6649281481
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,0.1310000000,55.0000000000,72.5000000000,48.6649281481
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,1.2730000000,47.0000000000,72.5000000000,48.6649281481
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,63.6700000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.2940000000,56.0000000000,63.6700000000,0.0000000000
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,63.6700000000,0.0000000000,30.0000000000,315.9000000000,100,1.1710000000,56.0000000000,63.6700000000,0.0000000000
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,63.6700000000,0.0000000000,200.0000000000,480.5000000000,100,1.1710000000,56.0000000000,63.6700000000,0.0000000000
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,63.6700000000,0.0000000000,500.0000000000,586.0000000000,100,1.1710000000,56.0000000000,63.6700000000,0.0000000000
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.4570000000,66.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.3160000000,66.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.4570000000,66.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.3160000000,66.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.4570000000,66.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.3160000000,66.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.4570000000,66.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.3160000000,66.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,95.3402874075,0.0000000000,-1.0000000000,0.0000000000,-1,0.6500000000,66.0000000000,95.3402874075,0.0000000000
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,95.3402874075,0.0000000000,-1.0000000000,0.0000000000,-1,0.4770000000,66.0000000000,95.3402874075,0.0000000000
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,95.3402874075,0.0000000000,-1.0000000000,0.0000000000,-1,1.0220000000,66.0000000000,95.3402874075,0.0000000000
18,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,95.3402874075,0.0000000000,30.0000000000,315.9000000000,100,0.6470000000,66.0000000000,95.3402874075,0.0000000000
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,95.3402874075,0.0000000000,194.6597125925,194.6597125925,95.3402874075,0.0000000000,30.0000000000,315.9000000000,100,0.4740000000,66.0000000000,95.3402874075,0.0000000000
